age,job,marital,education,balance,housing,loan,deposit,customer_segment,segment_name,estimated_clv,risk_score,campaign_cost,campaign_roi
36,unemployed,married,secondary,1766,no,no,yes,0,Young_Savers,5035.32,0.0,100,4900.0
40,admin.,single,tertiary,1248,no,no,yes,0,Young_Savers,5024.96,0.0,100,4900.0
55,blue-collar,married,secondary,0,no,no,yes,3,Premium_Clients,5000.0,0.0,100,4900.0
58,admin.,married,secondary,826,no,no,yes,3,Premium_Clients,5016.52,0.0,50,9900.0
39,self-employed,married,tertiary,2630,no,no,yes,0,Young_Savers,5052.6,0.0,250,1900.0
47,housemaid,single,tertiary,3727,no,no,yes,0,Young_Savers,5074.54,0.0,300,1566.6666666666665
40,management,married,secondary,406,yes,no,yes,0,Young_Savers,5008.12,0.0,100,4900.0
35,blue-collar,married,tertiary,2999,no,no,yes,0,Young_Savers,5059.98,0.0,300,1566.6666666666665
48,blue-collar,married,secondary,1000,yes,no,yes,0,Young_Savers,5020.0,0.0,100,4900.0
48,management,divorced,tertiary,503,no,yes,yes,0,Young_Savers,5010.06,30.0,350,1328.5714285714287
24,blue-collar,single,secondary,-203,yes,no,yes,0,Young_Savers,4995.94,70.0,150,3233.3333333333335
49,blue-collar,married,primary,361,yes,no,yes,0,Young_Savers,5007.22,0.0,100,4900.0
36,blue-collar,married,secondary,274,yes,no,yes,2,Budget_Conscious,5005.48,0.0,550,809.0909090909091
52,retired,divorced,tertiary,3687,yes,yes,yes,3,Premium_Clients,5073.74,30.0,200,2400.0
42,entrepreneur,single,unknown,323,no,no,yes,0,Young_Savers,5006.46,0.0,50,9900.0
36,services,married,secondary,981,no,no,yes,0,Young_Savers,5019.62,0.0,50,9900.0
36,blue-collar,divorced,secondary,638,yes,no,yes,0,Young_Savers,5012.76,0.0,100,4900.0
48,unemployed,single,tertiary,3229,no,no,yes,0,Young_Savers,5064.58,0.0,50,9900.0
51,management,single,secondary,1610,yes,no,yes,0,Young_Savers,5032.2,0.0,150,3233.3333333333335
51,blue-collar,married,secondary,33,no,yes,yes,0,Young_Savers,5000.66,30.0,150,3233.3333333333335
46,technician,married,secondary,536,yes,no,yes,0,Young_Savers,5010.72,0.0,100,4900.0
37,management,married,tertiary,0,no,no,yes,0,Young_Savers,5000.0,0.0,300,1566.6666666666665
36,entrepreneur,married,tertiary,3057,no,no,yes,0,Young_Savers,5061.14,0.0,200,2400.0
47,management,married,secondary,2892,no,no,yes,0,Young_Savers,5057.84,0.0,50,9900.0
40,technician,divorced,tertiary,0,no,no,yes,0,Young_Savers,5000.0,0.0,50,9900.0
38,student,single,tertiary,3316,no,no,yes,0,Young_Savers,5066.32,0.0,150,3233.3333333333335
40,management,married,secondary,106,no,no,yes,0,Young_Savers,5002.12,0.0,100,4900.0
39,blue-collar,married,primary,2303,yes,no,yes,0,Young_Savers,5046.06,0.0,150,3233.3333333333335
60,management,married,tertiary,3301,no,no,yes,0,Young_Savers,5066.02,0.0,150,3233.3333333333335
39,self-employed,single,tertiary,426,no,no,yes,0,Young_Savers,5008.52,0.0,50,9900.0
51,services,divorced,secondary,9,no,no,yes,3,Premium_Clients,5000.18,0.0,100,4900.0
27,admin.,married,secondary,-97,yes,no,yes,0,Young_Savers,4998.06,30.0,100,4900.0
41,management,single,tertiary,11008,no,no,yes,0,Young_Savers,5220.16,0.0,50,9900.0
42,blue-collar,single,primary,4930,no,no,yes,0,Young_Savers,5098.6,0.0,50,9900.0
41,entrepreneur,married,secondary,707,no,no,yes,0,Young_Savers,5014.14,0.0,50,9900.0
33,technician,married,secondary,4,yes,yes,yes,0,Young_Savers,5000.08,30.0,100,4900.0
46,admin.,married,secondary,126,no,no,yes,0,Young_Savers,5002.52,0.0,50,9900.0
31,blue-collar,married,secondary,671,yes,no,yes,0,Young_Savers,5013.42,0.0,200,2400.0
41,blue-collar,married,primary,219,no,yes,yes,0,Young_Savers,5004.38,30.0,150,3233.3333333333335
41,blue-collar,divorced,secondary,3622,no,no,yes,0,Young_Savers,5072.44,0.0,200,2400.0
55,retired,divorced,secondary,1580,no,yes,yes,3,Premium_Clients,5031.6,30.0,50,9900.0
53,technician,married,secondary,1319,no,no,yes,0,Young_Savers,5026.38,0.0,150,3233.3333333333335
55,housemaid,married,primary,2152,no,no,yes,3,Premium_Clients,5043.04,0.0,100,4900.0
39,services,married,secondary,2843,yes,no,yes,0,Young_Savers,5056.86,0.0,50,9900.0
40,entrepreneur,married,tertiary,0,no,no,yes,0,Young_Savers,5000.0,40.0,200,2400.0
59,retired,married,primary,1115,no,no,yes,3,Premium_Clients,5022.3,0.0,50,9900.0
42,blue-collar,single,secondary,625,no,no,yes,0,Young_Savers,5012.5,0.0,150,3233.3333333333335
41,blue-collar,married,primary,246,no,no,yes,0,Young_Savers,5004.92,0.0,150,3233.3333333333335
27,blue-collar,married,secondary,61,yes,no,yes,0,Young_Savers,5001.22,0.0,50,9900.0
25,blue-collar,single,secondary,-191,yes,no,yes,0,Young_Savers,4996.18,30.0,350,1328.5714285714287
43,unemployed,married,primary,519,no,no,yes,0,Young_Savers,5010.38,0.0,100,4900.0
44,services,married,secondary,522,no,yes,yes,0,Young_Savers,5010.44,30.0,50,9900.0
26,blue-collar,single,secondary,-46,yes,no,yes,0,Young_Savers,4999.08,30.0,350,1328.5714285714287
52,retired,married,tertiary,2269,no,no,yes,0,Young_Savers,5045.38,0.0,50,9900.0
54,services,married,unknown,386,no,yes,yes,3,Premium_Clients,5007.72,30.0,50,9900.0
56,management,married,tertiary,0,no,yes,yes,3,Premium_Clients,5000.0,30.0,50,9900.0
57,management,married,tertiary,9103,no,yes,yes,3,Premium_Clients,5182.06,30.0,100,4900.0
29,blue-collar,single,secondary,908,yes,no,yes,0,Young_Savers,5018.16,0.0,50,9900.0
47,technician,married,tertiary,1694,no,yes,yes,0,Young_Savers,5033.88,30.0,150,3233.3333333333335
57,management,married,tertiary,-92,yes,yes,yes,0,Young_Savers,4998.16,60.0,50,9900.0
40,blue-collar,married,secondary,188,yes,yes,yes,0,Young_Savers,5003.76,30.0,100,4900.0
46,services,divorced,secondary,0,no,no,yes,0,Young_Savers,5000.0,0.0,150,3233.3333333333335
43,blue-collar,single,secondary,740,yes,no,yes,0,Young_Savers,5014.8,0.0,100,4900.0
45,management,married,tertiary,655,no,no,yes,0,Young_Savers,5013.1,0.0,150,3233.3333333333335
24,management,married,secondary,867,yes,no,yes,2,Budget_Conscious,5017.34,0.0,500,900.0
40,blue-collar,married,secondary,1009,yes,yes,yes,0,Young_Savers,5020.18,30.0,250,1900.0
38,services,divorced,unknown,6360,no,no,yes,0,Young_Savers,5127.2,0.0,100,4900.0
36,unemployed,married,tertiary,4145,no,no,yes,0,Young_Savers,5082.9,0.0,200,2400.0
27,blue-collar,single,secondary,-27,no,no,yes,0,Young_Savers,4999.46,70.0,100,4900.0
26,admin.,single,primary,-122,yes,no,yes,0,Young_Savers,4997.56,30.0,150,3233.3333333333335
43,management,married,tertiary,149,yes,no,yes,0,Young_Savers,5002.98,0.0,100,4900.0
25,blue-collar,single,primary,52,yes,no,yes,0,Young_Savers,5001.04,0.0,100,4900.0
27,blue-collar,married,tertiary,335,yes,no,yes,0,Young_Savers,5006.7,0.0,150,3233.3333333333335
30,technician,married,tertiary,526,yes,yes,yes,0,Young_Savers,5010.52,30.0,150,3233.3333333333335
28,admin.,single,secondary,-7,no,yes,yes,0,Young_Savers,4999.86,60.0,100,4900.0
27,blue-collar,married,primary,-413,no,yes,yes,0,Young_Savers,4991.74,60.0,300,1566.6666666666665
32,admin.,divorced,secondary,-241,no,yes,yes,0,Young_Savers,4995.18,60.0,100,4900.0
41,blue-collar,single,secondary,75,yes,no,yes,2,Budget_Conscious,5001.5,0.0,450,1011.1111111111111
37,technician,single,tertiary,0,no,no,yes,0,Young_Savers,5000.0,0.0,100,4900.0
27,technician,single,secondary,158,no,no,yes,0,Young_Savers,5003.16,0.0,100,4900.0
29,services,single,secondary,84,no,yes,yes,0,Young_Savers,5001.68,30.0,150,3233.3333333333335
33,services,married,secondary,114,no,yes,yes,0,Young_Savers,5002.28,30.0,50,9900.0
36,technician,married,primary,0,no,no,yes,0,Young_Savers,5000.0,0.0,50,9900.0
28,blue-collar,single,secondary,-127,yes,no,yes,0,Young_Savers,4997.46,30.0,150,3233.3333333333335
55,blue-collar,married,secondary,49,yes,no,yes,3,Premium_Clients,5000.98,0.0,200,2400.0
51,technician,married,secondary,216,no,no,yes,0,Young_Savers,5004.32,0.0,100,4900.0
39,technician,single,secondary,506,yes,no,yes,0,Young_Savers,5010.12,0.0,100,4900.0
42,blue-collar,divorced,primary,213,yes,no,yes,0,Young_Savers,5004.26,0.0,150,3233.3333333333335
33,services,single,secondary,170,no,no,yes,0,Young_Savers,5003.4,0.0,50,9900.0
36,entrepreneur,divorced,tertiary,776,no,yes,yes,0,Young_Savers,5015.52,30.0,150,3233.3333333333335
45,technician,married,secondary,879,no,no,yes,0,Young_Savers,5017.58,0.0,100,4900.0
37,self-employed,married,secondary,1633,no,no,yes,0,Young_Savers,5032.66,0.0,100,4900.0
46,unemployed,married,secondary,926,no,no,yes,0,Young_Savers,5018.52,0.0,250,1900.0
32,self-employed,single,tertiary,2559,no,no,yes,0,Young_Savers,5051.18,0.0,50,9900.0
28,technician,single,secondary,909,no,yes,yes,0,Young_Savers,5018.18,30.0,50,9900.0
45,admin.,divorced,secondary,-176,no,yes,yes,0,Young_Savers,4996.48,60.0,50,9900.0
41,blue-collar,single,secondary,1085,yes,yes,yes,0,Young_Savers,5021.7,70.0,50,9900.0
59,blue-collar,divorced,primary,1265,no,yes,yes,3,Premium_Clients,5025.3,30.0,50,9900.0
47,technician,single,secondary,-239,yes,yes,yes,0,Young_Savers,4995.22,60.0,150,3233.3333333333335
31,blue-collar,single,secondary,726,no,no,yes,0,Young_Savers,5014.52,0.0,100,4900.0
31,management,single,tertiary,296,no,yes,yes,0,Young_Savers,5005.92,30.0,200,2400.0
33,entrepreneur,married,secondary,-627,yes,yes,yes,0,Young_Savers,4987.46,60.0,50,9900.0
52,entrepreneur,married,tertiary,-468,no,no,yes,0,Young_Savers,4990.64,70.0,50,9900.0
26,self-employed,single,secondary,551,no,no,yes,0,Young_Savers,5011.02,0.0,50,9900.0
25,technician,single,secondary,0,no,yes,yes,0,Young_Savers,5000.0,30.0,50,9900.0
25,blue-collar,married,secondary,101,no,yes,yes,0,Young_Savers,5002.02,30.0,150,3233.3333333333335
28,blue-collar,single,secondary,517,no,yes,yes,0,Young_Savers,5010.34,30.0,50,9900.0
33,entrepreneur,divorced,tertiary,37,no,yes,yes,0,Young_Savers,5000.74,30.0,50,9900.0
45,management,divorced,tertiary,854,no,yes,yes,0,Young_Savers,5017.08,30.0,50,9900.0
36,services,married,secondary,30,no,yes,yes,0,Young_Savers,5000.6,30.0,250,1900.0
26,blue-collar,single,secondary,81,no,yes,yes,0,Young_Savers,5001.62,70.0,100,4900.0
38,technician,married,secondary,0,no,no,yes,0,Young_Savers,5000.0,0.0,50,9900.0
56,blue-collar,single,secondary,663,no,yes,yes,3,Premium_Clients,5013.26,30.0,150,3233.3333333333335
26,admin.,single,secondary,102,no,yes,yes,0,Young_Savers,5002.04,30.0,100,4900.0
26,technician,married,secondary,370,no,yes,yes,0,Young_Savers,5007.4,30.0,200,2400.0
25,blue-collar,single,secondary,189,no,yes,yes,0,Young_Savers,5003.78,30.0,100,4900.0
26,unemployed,single,secondary,111,no,no,yes,0,Young_Savers,5002.22,0.0,50,9900.0
40,blue-collar,married,primary,665,yes,no,yes,0,Young_Savers,5013.3,0.0,50,9900.0
37,admin.,married,primary,214,yes,no,yes,0,Young_Savers,5004.28,0.0,50,9900.0
43,blue-collar,single,primary,0,no,no,yes,0,Young_Savers,5000.0,0.0,50,9900.0
41,services,divorced,tertiary,1583,yes,no,yes,0,Young_Savers,5031.66,0.0,50,9900.0
49,blue-collar,married,secondary,0,no,yes,yes,0,Young_Savers,5000.0,30.0,50,9900.0
29,admin.,divorced,tertiary,0,no,yes,yes,0,Young_Savers,5000.0,70.0,150,3233.3333333333335
39,services,divorced,secondary,687,yes,no,yes,0,Young_Savers,5013.74,0.0,50,9900.0
38,management,married,tertiary,327,yes,yes,yes,0,Young_Savers,5006.54,70.0,250,1900.0
26,technician,married,secondary,-119,no,yes,yes,0,Young_Savers,4997.62,60.0,250,1900.0
32,management,married,tertiary,794,yes,yes,yes,0,Young_Savers,5015.88,30.0,50,9900.0
33,blue-collar,married,primary,-191,yes,yes,yes,0,Young_Savers,4996.18,60.0,200,2400.0
31,management,single,tertiary,409,no,yes,yes,0,Young_Savers,5008.18,30.0,250,1900.0
49,blue-collar,married,primary,3,no,yes,yes,0,Young_Savers,5000.06,30.0,300,1566.6666666666665
27,unemployed,single,primary,9,no,yes,yes,0,Young_Savers,5000.18,30.0,100,4900.0
30,blue-collar,single,secondary,155,yes,yes,yes,0,Young_Savers,5003.1,30.0,150,3233.3333333333335
35,blue-collar,married,secondary,1330,no,no,yes,0,Young_Savers,5026.6,0.0,50,9900.0
26,blue-collar,single,secondary,-29,yes,no,yes,0,Young_Savers,4999.42,30.0,200,2400.0
45,entrepreneur,married,unknown,3133,yes,yes,yes,0,Young_Savers,5062.66,30.0,50,9900.0
34,admin.,married,secondary,-33,yes,yes,yes,0,Young_Savers,4999.34,60.0,50,9900.0
28,admin.,single,secondary,-170,no,yes,yes,0,Young_Savers,4996.6,60.0,100,4900.0
25,blue-collar,single,secondary,1243,no,yes,yes,0,Young_Savers,5024.86,30.0,350,1328.5714285714287
30,blue-collar,single,secondary,1598,yes,no,yes,0,Young_Savers,5031.96,0.0,50,9900.0
30,services,married,secondary,5,no,yes,yes,0,Young_Savers,5000.1,30.0,250,1900.0
47,services,married,secondary,367,yes,no,yes,0,Young_Savers,5007.34,0.0,200,2400.0
57,admin.,divorced,secondary,658,no,no,yes,3,Premium_Clients,5013.16,0.0,50,9900.0
38,management,married,tertiary,1722,yes,no,yes,0,Young_Savers,5034.44,0.0,50,9900.0
54,technician,married,secondary,-315,no,yes,yes,0,Young_Savers,4993.7,60.0,50,9900.0
25,blue-collar,single,primary,2483,no,no,yes,0,Young_Savers,5049.66,0.0,150,3233.3333333333335
30,blue-collar,married,secondary,0,yes,yes,yes,0,Young_Savers,5000.0,30.0,50,9900.0
26,management,single,tertiary,45,no,no,yes,0,Young_Savers,5000.9,0.0,150,3233.3333333333335
31,student,married,primary,46,yes,no,yes,0,Young_Savers,5000.92,0.0,50,9900.0
29,blue-collar,single,secondary,482,no,yes,yes,0,Young_Savers,5009.64,30.0,150,3233.3333333333335
49,blue-collar,married,secondary,3728,yes,no,yes,0,Young_Savers,5074.56,0.0,100,4900.0
60,retired,divorced,secondary,1099,no,no,yes,3,Premium_Clients,5021.98,0.0,100,4900.0
60,management,married,tertiary,2222,yes,no,yes,3,Premium_Clients,5044.44,0.0,100,4900.0
29,management,single,tertiary,983,yes,no,yes,0,Young_Savers,5019.66,0.0,100,4900.0
55,management,divorced,secondary,204,yes,no,yes,0,Young_Savers,5004.08,0.0,100,4900.0
44,admin.,married,secondary,1074,yes,no,yes,0,Young_Savers,5021.48,0.0,100,4900.0
47,technician,married,secondary,3466,yes,no,yes,0,Young_Savers,5069.32,0.0,100,4900.0
35,admin.,married,secondary,-203,yes,no,yes,0,Young_Savers,4995.94,30.0,100,4900.0
35,entrepreneur,married,secondary,2436,no,yes,yes,0,Young_Savers,5048.72,30.0,150,3233.3333333333335
38,technician,married,secondary,976,yes,no,yes,0,Young_Savers,5019.52,0.0,150,3233.3333333333335
34,entrepreneur,married,tertiary,146,yes,no,yes,0,Young_Savers,5002.92,0.0,100,4900.0
50,technician,married,secondary,156,no,yes,yes,0,Young_Savers,5003.12,30.0,150,3233.3333333333335
43,admin.,married,tertiary,189,yes,no,yes,0,Young_Savers,5003.78,0.0,200,2400.0
44,admin.,divorced,secondary,163,yes,no,yes,0,Young_Savers,5003.26,0.0,100,4900.0
51,services,divorced,secondary,242,no,yes,yes,0,Young_Savers,5004.84,30.0,200,2400.0
31,technician,married,secondary,1173,yes,no,yes,0,Young_Savers,5023.46,0.0,150,3233.3333333333335
39,technician,married,tertiary,0,yes,no,yes,0,Young_Savers,5000.0,0.0,350,1328.5714285714287
59,management,married,tertiary,296,no,yes,yes,3,Premium_Clients,5005.92,30.0,150,3233.3333333333335
25,services,single,secondary,333,no,yes,yes,0,Young_Savers,5006.66,30.0,100,4900.0
58,management,married,tertiary,3864,yes,no,yes,3,Premium_Clients,5077.28,0.0,200,2400.0
30,entrepreneur,married,primary,2686,yes,no,yes,0,Young_Savers,5053.72,0.0,150,3233.3333333333335
34,blue-collar,single,primary,-109,yes,no,yes,0,Young_Savers,4997.82,30.0,200,2400.0
51,services,divorced,secondary,65,no,yes,yes,0,Young_Savers,5001.3,30.0,50,9900.0
60,retired,married,secondary,597,no,no,yes,3,Premium_Clients,5011.94,0.0,50,9900.0
51,entrepreneur,married,secondary,-799,no,yes,yes,0,Young_Savers,4984.02,60.0,150,3233.3333333333335
37,management,divorced,tertiary,1775,no,no,yes,0,Young_Savers,5035.5,0.0,250,1900.0
30,blue-collar,single,primary,0,no,no,yes,0,Young_Savers,5000.0,0.0,150,3233.3333333333335
46,entrepreneur,divorced,secondary,-563,no,yes,yes,0,Young_Savers,4988.74,60.0,200,2400.0
29,student,single,tertiary,5,no,no,yes,0,Young_Savers,5000.1,0.0,250,1900.0
27,entrepreneur,married,tertiary,139,no,no,yes,0,Young_Savers,5002.78,0.0,250,1900.0
28,management,single,tertiary,0,yes,no,yes,0,Young_Savers,5000.0,0.0,250,1900.0
34,blue-collar,single,secondary,855,yes,no,yes,0,Young_Savers,5017.1,0.0,50,9900.0
29,blue-collar,single,unknown,694,yes,yes,yes,0,Young_Savers,5013.88,30.0,200,2400.0
27,management,single,tertiary,151,yes,no,yes,0,Young_Savers,5003.02,0.0,50,9900.0
26,technician,single,secondary,354,no,no,yes,0,Young_Savers,5007.08,0.0,50,9900.0
36,management,married,tertiary,673,yes,no,yes,0,Young_Savers,5013.46,0.0,50,9900.0
44,blue-collar,married,primary,1265,yes,no,yes,0,Young_Savers,5025.3,0.0,50,9900.0
39,blue-collar,married,tertiary,597,no,no,yes,0,Young_Savers,5011.94,0.0,300,1566.6666666666665
30,technician,married,secondary,-393,yes,yes,yes,0,Young_Savers,4992.14,60.0,50,9900.0
31,unemployed,divorced,tertiary,256,yes,no,yes,0,Young_Savers,5005.12,0.0,100,4900.0
56,blue-collar,married,primary,0,yes,no,yes,0,Young_Savers,5000.0,0.0,50,9900.0
29,blue-collar,married,secondary,2870,yes,no,yes,0,Young_Savers,5057.4,0.0,50,9900.0
43,blue-collar,married,secondary,184,no,yes,yes,2,Budget_Conscious,5003.68,30.0,550,809.0909090909091
32,blue-collar,married,secondary,1905,yes,no,yes,0,Young_Savers,5038.1,0.0,100,4900.0
30,admin.,single,secondary,-36,no,no,yes,2,Budget_Conscious,4999.28,30.0,450,1011.1111111111111
40,blue-collar,married,secondary,-839,yes,yes,yes,0,Young_Savers,4983.22,60.0,100,4900.0
42,services,married,secondary,3465,yes,yes,yes,0,Young_Savers,5069.3,30.0,100,4900.0
27,student,married,secondary,119,yes,no,yes,0,Young_Savers,5002.38,0.0,100,4900.0
35,management,married,tertiary,36,no,yes,yes,0,Young_Savers,5000.72,30.0,250,1900.0
35,housemaid,married,primary,113,yes,no,yes,0,Young_Savers,5002.26,0.0,100,4900.0
32,blue-collar,single,secondary,118,yes,no,yes,0,Young_Savers,5002.36,0.0,50,9900.0
39,technician,married,secondary,251,yes,no,yes,0,Young_Savers,5005.02,0.0,100,4900.0
31,blue-collar,divorced,secondary,-277,yes,no,yes,0,Young_Savers,4994.46,30.0,100,4900.0
26,services,single,secondary,-189,no,yes,yes,0,Young_Savers,4996.22,60.0,100,4900.0
42,management,married,tertiary,4,yes,no,yes,0,Young_Savers,5000.08,0.0,50,9900.0
27,services,single,secondary,1820,yes,no,yes,0,Young_Savers,5036.4,0.0,50,9900.0
33,self-employed,divorced,secondary,1904,yes,no,yes,0,Young_Savers,5038.08,0.0,100,4900.0
51,blue-collar,married,primary,201,yes,no,yes,0,Young_Savers,5004.02,0.0,100,4900.0
33,admin.,married,secondary,0,yes,no,yes,0,Young_Savers,5000.0,0.0,350,1328.5714285714287
30,technician,single,tertiary,178,no,no,yes,0,Young_Savers,5003.56,0.0,150,3233.3333333333335
52,housemaid,married,primary,3798,yes,no,yes,3,Premium_Clients,5075.96,0.0,50,9900.0
42,blue-collar,divorced,primary,301,yes,no,yes,0,Young_Savers,5006.02,0.0,100,4900.0
31,management,divorced,tertiary,294,yes,no,yes,0,Young_Savers,5005.88,0.0,250,1900.0
27,services,married,secondary,0,yes,no,yes,0,Young_Savers,5000.0,0.0,250,1900.0
44,blue-collar,single,secondary,292,no,yes,yes,0,Young_Savers,5005.84,30.0,200,2400.0
40,entrepreneur,divorced,secondary,2998,yes,no,yes,0,Young_Savers,5059.96,0.0,150,3233.3333333333335
46,housemaid,divorced,primary,2084,yes,no,yes,0,Young_Savers,5041.68,0.0,100,4900.0
32,services,divorced,secondary,454,yes,no,yes,0,Young_Savers,5009.08,0.0,50,9900.0
56,technician,divorced,secondary,179,no,no,yes,3,Premium_Clients,5003.58,0.0,50,9900.0
33,blue-collar,married,secondary,661,yes,no,yes,0,Young_Savers,5013.22,0.0,50,9900.0
33,blue-collar,married,secondary,89,yes,no,yes,0,Young_Savers,5001.78,0.0,100,4900.0
32,self-employed,married,primary,102,yes,no,yes,0,Young_Savers,5002.04,0.0,50,9900.0
41,blue-collar,divorced,primary,138,yes,no,yes,0,Young_Savers,5002.76,0.0,150,3233.3333333333335
31,admin.,single,secondary,622,no,no,yes,0,Young_Savers,5012.44,0.0,50,9900.0
30,admin.,divorced,secondary,10,yes,no,yes,0,Young_Savers,5000.2,0.0,100,4900.0
34,admin.,divorced,secondary,-251,no,no,yes,0,Young_Savers,4994.98,30.0,50,9900.0
43,entrepreneur,married,secondary,104,yes,no,yes,0,Young_Savers,5002.08,0.0,150,3233.3333333333335
28,blue-collar,married,secondary,173,no,no,yes,0,Young_Savers,5003.46,0.0,350,1328.5714285714287
32,admin.,divorced,secondary,-46,no,yes,yes,0,Young_Savers,4999.08,60.0,200,2400.0
